624,1376,-2001
627,1374,-2002
635,1368,-2003
658,1349,-2008
661,1347,-2009
669,1341,-2010
684,1329,-2013
692,1322,-2015
687,1326,-2014
703,1314,-2017
718,1301,-2020
726,1295,-2021
729,1292,-2021
736,1286,-2023
751,1273,-2025
759,1267,-2026
762,1265,-2027
769,1258,-2028
784,1245,-2030
792,1239,-2031
795,1236,-2032
802,1230,-2033
817,1217,-2034
825,1210,-2035
820,1214,-2035
828,1208,-2036
850,1188,-2038
845,1192,-2038
857,1181,-2039
868,1172,-2040
875,1165,-2041
890,1152,-2042
878,1162,-2041
893,1149,-2042
900,1142,-2043
915,1129,-2044
922,1122,-2044
925,1119,-2044
930,1114,-2045
939,1106,-2045
946,1099,-2046
954,1092,-2046
956,1089,-2046
964,1082,-2046
978,1068,-2047
974,1073,-2047
985,1061,-2047
988,1059,-2047
1002,1045,-2047
1009,1038,-2047
1016,1031,-2047
1019,1028,-2047
1026,1021,-2047
1040,1007,-2047
1047,1000,-2047
1050,997,-2047
1053,994,-2047
1057,990,-2047
1071,976,-2047
1078,968,-2047
1080,966,-2046
1087,958,-2046
1094,951,-2046
1101,944,-2045
1108,937,-2045
1117,927,-2045
1124,919,-2044
1131,912,-2044
1138,905,-2043
1150,892,-2042
1147,895,-2042
1161,880,-2041
1167,873,-2040
1179,859,-2039
1177,862,-2039
1190,848,-2038
1197,840,-2037
1199,837,-2037
1212,822,-2035
1219,815,-2034
1225,807,-2033
1234,797,-2032
1241,789,-2031
1247,782,-2030
1254,774,-2029
1263,764,-2027
1276,749,-2025
1282,741,-2024
1291,731,-2022
1297,723,-2021
1303,715,-2019
1310,708,-2018
1324,689,-2014
1331,682,-2013
1337,674,-2011
1352,656,-2008
1358,648,-2006
1364,640,-2004
1378,622,-2000
1390,606,-1997
1404,588,-1992
1410,580,-1991
1416,572,-1989
1430,553,-1984
1442,538,-1980
1456,519,-1975
1467,503,-1970
1486,476,-1963
1492,468,-1960
1510,441,-1952
1516,433,-1950
1534,406,-1941
1540,398,-1939
1563,363,-1927
1586,328,-1914
1608,293,-1901
1630,257,-1888
1652,222,-1874
1672,186,-1859
1688,159,-1847
1713,115,-1828
1728,87,-1815
1732,79,-1812
1751,43,-1795
1769,8,-1777
1787,-27,-1759
1804,-63,-1741
1817,-90,-1726
1821,-99,-1722
1837,-134,-1702
1845,-154,-1691
1852,-170,-1682
1864,-197,-1666
1867,-205,-1661
1878,-233,-1645
1881,-241,-1640
1889,-260,-1628
1895,-276,-1618
1900,-288,-1611
1906,-304,-1601
1909,-312,-1596
1915,-331,-1584
1921,-347,-1574
1925,-358,-1566
1931,-374,-1556
1933,-382,-1550
1940,-401,-1538
1945,-417,-1527
1946,-420,-1525
1948,-428,-1519
1951,-436,-1514
1956,-452,-1503
1959,-463,-1495
1964,-479,-1484
1966,-487,-1478
1969,-498,-1470
1971,-506,-1465
1973,-514,-1459
1976,-522,-1453
1979,-533,-1445
1981,-541,-1440
1985,-556,-1428
1987,-567,-1420
1991,-581,-1409
1991,-583,-1408
1993,-591,-1402
1996,-601,-1394
1998,-609,-1388
1999,-617,-1382
2001,-625,-1376
2004,-638,-1365
2005,-643,-1361
2007,-651,-1355
2008,-659,-1349
2011,-672,-1338
2012,-677,-1335
2014,-685,-1328
2015,-692,-1322
2019,-717,-1302
2018,-711,-1307
2020,-718,-1301
2021,-726,-1295
2024,-744,-1279
2026,-755,-1271
2026,-759,-1267
2028,-770,-1258
2029,-777,-1251
2031,-788,-1242
2030,-785,-1245
2031,-792,-1238
2034,-816,-1218
2034,-810,-1223
2035,-818,-1216
2035,-825,-1210
2038,-849,-1189
2037,-843,-1194
2038,-850,-1187
2039,-858,-1181
2041,-875,-1165
2042,-886,-1156
2041,-883,-1158
2042,-890,-1151
2043,-908,-1135
2044,-925,-1119
2044,-922,-1122
2045,-942,-1103
2045,-939,-1105
2046,-947,-1098
2046,-954,-1092
2047,-971,-1075
2047,-988,-1058
2047,-978,-1068
2047,-985,-1061
2047,-1002,-1044
2047,-1009,-1037
2047,-1017,-1030
2047,-1033,-1014
2046,-1083,-962
2047,-1040,-1006
2047,-1047,-999
2046,-1097,-948
2047,-1071,-975
2047,-1078,-968
2045,-1101,-944
2045,-1108,-936
2044,-1125,-919
2044,-1131,-912
2043,-1138,-904
2041,-1161,-880
2040,-1168,-872
2038,-1190,-847
2037,-1197,-840
2034,-1219,-815
2033,-1226,-807
2029,-1254,-774
2025,-1276,-748
2024,-1282,-741
2018,-1310,-707
2013,-1331,-681
2011,-1337,-674
2004,-1364,-640
1997,-1390,-606
1980,-1442,-537
1970,-1467,-503
1960,-1492,-468
1950,-1516,-433
1938,-1540,-398
1927,-1563,-363
1914,-1586,-328
1901,-1608,-292
1888,-1630,-257
1874,-1652,-221
1859,-1673,-186
1844,-1693,-150
1828,-1713,-115
1819,-1723,-95
1811,-1732,-79
1795,-1751,-43
1777,-1769,-7
1775,-1771,-4
1759,-1787,27
1740,-1804,63
1762,-1784,22
1721,-1821,99
1702,-1837,135
1706,-1833,126
1682,-1852,170
1704,-1835,130
1661,-1867,206
1640,-1882,241
1649,-1875,225
1618,-1895,277
1633,-1886,253
1596,-1909,312
1621,-1894,272
1573,-1921,347
1556,-1931,375
1550,-1933,383
1527,-1945,418
1543,-1937,394
1503,-1956,453
1519,-1948,429
1478,-1966,487
1495,-1959,464
1453,-1976,522
1470,-1969,498
1428,-1985,557
1457,-1974,517
1402,-1993,591
1431,-1984,552
1443,-1979,536
1376,-2001,625
1411,-1990,578
1355,-2007,651
1349,-2008,659
1397,-1995,597
1322,-2015,693
1371,-2002,631
1319,-2016,696
1294,-2021,726
1350,-2008,657
1292,-2022,729
1279,-2024,744
1266,-2026,760
1270,-2026,755
1251,-2029,778
1238,-2031,793
1308,-2018,709
1236,-2032,796
1223,-2034,811
1210,-2035,825
1214,-2035,821
1207,-2036,828
1187,-2038,851
1198,-2037,839
1180,-2039,858
1171,-2040,868
1165,-2041,876
1158,-2041,883
1151,-2042,890
1148,-2042,893
1135,-2043,908
1128,-2044,915
1121,-2044,922
1119,-2044,925
1112,-2045,932
1105,-2045,940
1098,-2046,947
1091,-2046,954
1089,-2046,957
1082,-2046,964
1075,-2047,971
1068,-2047,979
1061,-2047,986
1058,-2047,988
1051,-2047,996
1044,-2047,1003
1037,-2047,1010
1030,-2047,1017
1027,-2047,1020
1020,-2047,1027
1013,-2047,1034
1006,-2047,1041
999,-2047,1048
1001,-2047,1046
982,-2047,1064
986,-2047,1060
975,-2047,1071
968,-2047,1078
965,-2046,1081
958,-2046,1088
951,-2046,1095
943,-2045,1102
936,-2045,1108
933,-2045,1111
926,-2044,1118
919,-2044,1125
911,-2044,1132
904,-2043,1138
898,-2043,1144
894,-2042,1148
887,-2042,1154
879,-2041,1161
872,-2040,1168
866,-2040,1173
862,-2039,1177
854,-2039,1184
847,-2038,1190
839,-2037,1197
829,-2036,1206
822,-2035,1213
819,-2035,1215
814,-2034,1219
807,-2033,1226
796,-2032,1235
789,-2031,1241
773,-2028,1255
781,-2030,1248
771,-2028,1257
763,-2027,1263
756,-2026,1270
748,-2025,1276
738,-2023,1285
730,-2022,1291
719,-2020,1300
722,-2020,1298
715,-2019,1304
696,-2016,1319
689,-2014,1325
678,-2012,1334
681,-2013,1331
663,-2009,1346
655,-2008,1352
647,-2006,1358
637,-2004,1367
629,-2002,1373
621,-2000,1379
613,-1998,1385
595,-1994,1399
587,-1992,1405
579,-1990,1411
560,-1986,1425
553,-1984,1431
545,-1982,1436
526,-1977,1450
518,-1975,1456
510,-1972,1462
483,-1965,1481
476,-1963,1487
449,-1955,1505
441,-1952,1511
414,-1944,1529
406,-1941,1535
379,-1932,1553
371,-1929,1558
335,-1917,1581
300,-1904,1604
273,-1894,1621
265,-1891,1626
229,-1877,1647
158,-1847,1689
122,-1831,1709
87,-1815,1728
51,-1798,1747
15,-1781,1765
-20,-1763,1783
-55,-1745,1800
-91,-1726,1817
-127,-1706,1833
-162,-1686,1849
-198,-1666,1864
-217,-1654,1872
-234,-1644,1879
-261,-1628,1889
-269,-1623,1892
-304,-1601,1906
-316,-1594,1910
-332,-1584,1916
-340,-1578,1919
-359,-1566,1925
-375,-1555,1931
-394,-1543,1937
-402,-1537,1940
-410,-1532,1942
-429,-1519,1948
-445,-1508,1953
-456,-1500,1957
-464,-1495,1959
-480,-1483,1964
-491,-1476,1967
-507,-1464,1971
-515,-1459,1974
-533,-1445,1979
-541,-1439,1981
-549,-1433,1983
-558,-1427,1985
-576,-1413,1990
-583,-1408,1991
-594,-1399,1994
-602,-1393,1996
-618,-1381,1999
-628,-1373,2002
-636,-1367,2004
-644,-1361,2005
-652,-1355,2007
-662,-1346,2009
-670,-1340,2011
-678,-1334,2012
-685,-1328,2014
-704,-1313,2017
-711,-1307,2018
-719,-1300,2020
-729,-1292,2022
-737,-1285,2023
-745,-1279,2024
-752,-1273,2025
-763,-1264,2027
-770,-1257,2028
-778,-1251,2029
-785,-1244,2030
-796,-1235,2032
-803,-1229,2033
-811,-1222,2034
-818,-1216,2035
-829,-1207,2036
-836,-1200,2037
-844,-1193,2038
-851,-1187,2038
-869,-1171,2040
-871,-1168,2040
-883,-1158,2041
-886,-1155,2042
-894,-1148,2042
-908,-1135,2043
-915,-1128,2044
-918,-1125,2044
-926,-1118,2044
-940,-1105,2045
-943,-1102,2045
-947,-1098,2046
-956,-1090,2046
-972,-1074,2047
-979,-1068,2047
-982,-1065,2047
-996,-1051,2047
-1003,-1044,2047
-1010,-1037,2047
-1020,-1027,2047
-1027,-1020,2047
-1034,-1013,2047
-1041,-1006,2047
-1051,-996,2047
-1065,-982,2047
-1067,-979,2047
-1072,-975,2047
-1081,-965,2046
-1095,-950,2046
-1102,-943,2045
-1118,-926,2044
-1125,-918,2044
-1132,-911,2044
-1141,-901,2043
-1155,-886,2042
-1161,-879,2041
-1171,-869,2040
-1177,-861,2039
-1191,-847,2038
-1207,-829,2036
-1213,-821,2035
-1220,-814,2034
-1235,-796,2032
-1248,-781,2030
-1257,-771,2028
-1270,-755,2026
-1276,-748,2025
-1291,-730,2022
-1304,-714,2019
-1319,-696,2016
-1331,-681,2013
-1352,-655,2008
-1358,-647,2006
-1385,-613,1998
-1405,-587,1992
-1411,-579,1990
-1437,-544,1982
-1462,-510,1972
-1487,-475,1962
-1511,-440,1952
-1535,-405,1941
-1558,-370,1929
-1581,-335,1917
-1626,-264,1891
-1642,-237,1880
-1668,-193,1862
-1689,-158,1847
-1709,-122,1831
-1728,-86,1815
-1747,-51,1798
-1765,-15,1781
-1779,12,1767
-1783,20,1763
-1801,56,1744
-1817,91,1725
-1830,119,1710
-1833,127,1706
-1849,163,1686
-1861,190,1670
-1864,198,1665
-1875,226,1649
-1879,234,1644
-1893,269,1623
-1900,289,1611
-1906,305,1601
-1913,324,1588
-1919,340,1578
-1925,359,1566
-1931,375,1555
-1935,386,1548
-1940,402,1537
-1942,410,1532
-1951,437,1513
-1953,445,1508
-1959,464,1494
-1962,472,1489
-1964,480,1483
-1972,507,1464
-1974,515,1458
-1979,534,1445
-1981,541,1439
-1983,549,1433
-1988,568,1419
-1990,576,1413
-1992,584,1407
-1996,602,1393
-1998,610,1387
-2000,618,1381
-2004,636,1367
-2005,644,1361
-2007,652,1355
-2009,663,1346
-2012,678,1334
-2014,686,1328
-2016,696,1319
-2017,704,1313
-2019,712,1306
-2020,719,1300
-2022,730,1291
-2023,737,1285
-2024,745,1279
-2025,753,1272
-2027,763,1263
-2028,771,1257
-2029,778,1251
-2030,786,1244
-2032,796,1235
-2033,804,1229
-2034,811,1222
-2035,824,1210
-2035,819,1216
-2037,836,1200
-2038,844,1193
-2038,847,1191
-2038,851,1187
-2039,862,1177
-2040,869,1171
-2041,876,1164
-2041,884,1157
-2042,894,1148
-2043,907,1136
-2043,901,1141
-2043,908,1134
-2044,916,1128
-2044,926,1118
-2045,933,1111
-2046,946,1099
-2045,940,1104
-2046,948,1098
-2046,958,1088
-2046,965,1081
-2047,978,1069
-2047,972,1074
-2047,982,1065
-2047,979,1067
-2047,1004,1042
-2047,996,1051
-2047,1003,1044
-2047,1010,1037
-2047,1020,1027
-2047,1030,1017
-2047,1027,1020
-2047,1034,1013
-2047,1047,1000
-2047,1041,1006
-2047,1051,996
-2047,1061,986
-2047,1058,989
-2047,1065,981
-2047,1072,974
-2046,1096,949
-2046,1091,954
-2046,1088,957
-2046,1095,950
-2045,1102,943
-2045,1114,930
-2044,1119,925
-2044,1128,915
-2044,1125,918
-2044,1132,911
-2043,1142,901
-2042,1151,891
-2042,1148,893
-2042,1155,886
-2041,1162,879
-2040,1171,868
-2039,1180,858
-2039,1178,861
-2039,1184,854
-2038,1191,846
-2035,1214,820
-2036,1207,829
-2035,1213,821
-2034,1220,814
-2033,1229,803
-2031,1238,793
-2031,1242,788
-2029,1251,778
-2030,1248,781
-2027,1266,760
-2027,1264,763
-2026,1270,755
-2025,1277,748
-2023,1285,737
-2022,1292,729
-2020,1298,722
-2019,1304,714
-2015,1322,693
-2014,1325,688
-2014,1328,685
-2013,1332,681
-2008,1349,659
-2007,1353,654
-2006,1359,647
-2001,1375,625
-2000,1379,620
-1998,1385,613
-1996,1393,602
-1994,1399,594
-1990,1411,578
-1987,1422,565
-1984,1431,552
-1982,1437,544
-1974,1456,517
-1972,1462,510
-1967,1476,491
-1962,1487,475
-1957,1500,456
-1952,1511,440
-1943,1530,413
-1941,1535,405
-1932,1553,378
-1929,1559,370
-1917,1582,335
-1904,1604,299
-1891,1626,264
-1876,1647,229
-1862,1668,193
-1847,1689,157
-1831,1709,122
-1815,1728,86
-1798,1747,50
-1781,1766,14
-1763,1783,-20
-1744,1801,-56
-1730,1814,-84
-1725,1817,-92
-1706,1834,-127
-1690,1846,-155
-1686,1849,-163
-1670,1861,-191
